hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,7,9,-3,HIT,-0.3470254957507081,2229
hard,7,9,-2,HIT,-0.30504048054322286,3956
hard,7,9,-1,HIT,-0.28710534080849826,6856
hard,7,9,0,HIT,-0.2939558280279807,12932
hard,7,9,1,HIT,-0.3057113187954304,9757
hard,7,9,2,HIT,-0.2977321186276414,5230
hard,7,9,3,HIT,-0.31559447625463144,2999
hard,7,9,4,HIT,-0.32868020304568507,1639
hard,7,9,5,HIT,-0.3442982456140357,929
hard,7,9,6,HIT,-0.3864574731626755,1233
hard,7,10,-6,HIT,-0.2836961556276054,4377
hard,7,10,-5,HIT,-0.3281580804516579,3391
hard,7,10,-4,HIT,-0.29183749534103637,5424
hard,7,10,-3,HIT,-0.3111278519156257,9425
hard,7,10,-2,HIT,-0.3106796116504848,15736
hard,7,10,-1,HIT,-0.3127693768719416,28841
