hand_kind,hand_value,dealer_upcard,true_count_bucket,best_action,best_action_value,visits
hard,8,2,6,HIT,-0.011234776513347979,0
hard,8,3,-6,HIT,-0.04891749179828246,0
hard,8,3,-5,HIT,-0.11498423524082652,0
hard,8,3,-4,HIT,-0.017191603134282855,0
hard,8,3,-3,HIT,-0.08214870290259668,0
hard,8,3,-2,HIT,-0.10219317367279224,0
hard,8,3,-1,HIT,0.005468149597788541,0
hard,8,3,0,HIT,0.029179505225019997,0
hard,8,3,1,HIT,0.032650208450670924,0
hard,8,3,2,HIT,-0.07093404339673273,0
hard,8,3,3,HIT,-0.08328019224864439,0
hard,8,3,4,HIT,0.06933114851716547,0
hard,8,3,5,HIT,0.09243385825296126,0
hard,8,3,6,HIT,0.10906754863220276,0
hard,8,4,-6,HIT,-0.0038368278381905535,0
hard,8,4,-5,HIT,-0.015532639643010503,0
hard,8,4,-4,HIT,-0.010612641449807187,0
hard,8,4,-3,HIT,-0.01864982510125962,0
hard,8,4,-2,HIT,0.0348048911698478,0
hard,8,4,-1,HIT,-0.00026307300316025413,0
hard,8,4,0,HIT,0.03477067663168601,0
hard,8,4,1,HIT,0.03358732805605931,0
hard,8,4,2,HIT,0.07042434889744842,0
hard,8,4,3,HIT,0.06356329818561739,0
hard,8,4,4,HIT,0.19408951576757902,0
hard,8,4,5,HIT,0.04002083288714488,0
hard,8,4,6,HIT,0.12943205771515842,0
hard,8,5,-6,HIT,-0.12881404493121473,0
hard,8,5,-5,HIT,-0.02051197572970276,0
hard,8,5,-4,HIT,-0.049237896124379135,0
hard,8,5,-3,HIT,-0.05153639769304878,0
hard,8,5,-2,HIT,0.033967695185086334,0
hard,8,5,-1,HIT,0.015571976672800605,0
hard,8,5,0,HIT,0.09431743806841825,0
hard,8,5,1,HIT,0.15209121693633015,0
hard,8,5,2,HIT,0.1293406049444886,0
hard,8,5,3,HIT,0.09604410427496284,0
hard,8,5,4,HIT,0.1057146652373937,0
hard,8,5,5,HIT,0.1417197653935421,0
hard,8,5,6,HIT,0.22606564911968466,0
hard,8,6,-6,HIT,0.12682468666506247,0
hard,8,6,-5,HIT,0.06113644092802242,0
hard,8,6,-4,HIT,-0.006411669005582232,0
hard,8,6,-3,HIT,0.11277696282704874,0
hard,8,6,-2,HIT,0.0594455161280557,0
hard,8,6,-1,HIT,0.029004758647604566,0
hard,8,6,0,HIT,0.02056836962033949,0
hard,8,6,1,HIT,0.0643821917620721,0
hard,8,6,2,HIT,0.11283455767560485,0
hard,8,6,3,HIT,0.08256443635481817,0
hard,8,6,4,HIT,0.11842252968627487,0
hard,8,6,5,HIT,0.2240024304819958,0
hard,8,6,6,HIT,0.1506128089469083,0
hard,8,7,-6,HIT,0.06160216502481408,0
hard,8,7,-5,HIT,0.006189932945826285,0
hard,8,7,-4,HIT,0.024193179571837205,0
hard,8,7,-3,HIT,0.08563041630637837,0
hard,8,7,-2,HIT,0.1317923655913354,0
hard,8,7,-1,HIT,0.25010733596800405,0
hard,8,7,0,HIT,-0.026075855916423953,0
hard,8,7,1,HIT,0.11579015149230962,0
hard,8,7,2,HIT,0.050040818626579324,0
hard,8,7,3,HIT,0.013464368404691132,0
hard,8,7,4,HIT,0.09860142495762143,0
hard,8,7,5,HIT,0.04002774579133027,0
hard,8,7,6,HIT,0.0235251957376459,0
hard,8,8,-6,HIT,-0.060528582863441815,0
hard,8,8,-5,HIT,-0.0441449511647089,0
hard,8,8,-4,HIT,-0.06455742587144266,0
hard,8,8,-3,HIT,-0.10089075554184052,0
hard,8,8,-2,HIT,0.06647276462179093,0
hard,8,8,-1,HIT,0.03933098814681188,0
hard,8,8,0,HIT,0.037970222157032225,0
hard,8,8,1,HIT,-0.05885943392671638,0
hard,8,8,2,HIT,-0.11833667226605077,0
hard,8,8,3,HIT,-0.05211847551330908,0
hard,8,8,4,HIT,-0.11925803576229127,0
hard,8,8,5,HIT,-0.1343927979997068,0
hard,8,8,6,HIT,-0.08032635987798437,0
hard,8,9,-6,HIT,-0.11329674018700696,0
hard,8,9,-5,HIT,-0.10249631329950998,0
hard,8,9,-4,HIT,-0.2394549616930314,0
hard,8,9,-3,HIT,-0.2231207927067782,0
hard,8,9,-2,HIT,-0.15842650640101924,0
hard,8,9,-1,HIT,-0.24141131895801815,0
hard,8,9,0,HIT,-0.20334690292796356,0
hard,8,9,1,HIT,-0.23814983099826814,0
hard,8,9,2,HIT,-0.3315524067162139,0
hard,8,9,3,HIT,-0.3076791338275627,0
hard,8,9,4,HIT,-0.238945555130277,0
hard,8,9,5,HIT,-0.22911575117999647,0
hard,8,9,6,HIT,-0.20765682702714824,0
hard,8,10,-6,HIT,-0.15781564599676975,0
hard,8,10,-5,HIT,-0.15619758342187218,0
hard,8,10,-4,HIT,-0.2857842450853638,0
hard,8,10,-3,HIT,-0.2721500179985299,0
hard,8,10,-2,HIT,-0.28538404263817907,0
hard,8,10,-1,HIT,-0.1703319347327792,0
hard,8,10,0,HIT,-0.2537361526657598,0
hard,8,10,1,HIT,-0.23866085036568252,0
hard,8,10,2,HIT,-0.2718721404512178,0
hard,8,10,3,HIT,-0.40577842590362084,0
hard,8,10,4,HIT,-0.33425046462033103,0
hard,8,10,5,HIT,-0.2836748420517248,0
hard,8,10,6,HIT,-0.2881853695210671,0
hard,8,11,-6,HIT,-0.32571940609091515,0
hard,8,11,-5,HIT,-0.24912351296353175,0
hard,8,11,-4,HIT,-0.2906489840766029,0
hard,8,11,-3,HIT,-0.25822504937363483,0
hard,8,11,-2,HIT,-0.315115329689463,0
hard,8,11,-1,HIT,-0.3572249460930111,0
hard,8,11,0,HIT,-0.27449578719580103,0
hard,8,11,1,HIT,-0.31930284516156676,0
hard,8,11,2,HIT,-0.28124661840966725,0
hard,8,11,3,HIT,-0.29842723617995387,0
hard,8,11,4,HIT,-0.2557892930975058,0
hard,8,11,5,HIT,-0.23410200955470156,0
hard,8,11,6,HIT,-0.18012292206777827,0
hard,9,2,-6,HIT,0.028778930395277104,0
hard,9,2,-5,HIT,0.009799820364883496,0
hard,9,2,-4,HIT,0.07225327385852605,0
hard,9,2,-3,HIT,0.14801676643982095,0
hard,9,2,-2,HIT,0.11283066605957615,0
hard,9,2,-1,HIT,-0.0028319486524285026,0
hard,9,2,0,HIT,0.12545078886123123,0
hard,9,2,1,HIT,0.06785915130751265,0
hard,9,2,2,HIT,0.03491277245282337,0
hard,9,2,3,HIT,0.10962244477023037,0
hard,9,2,4,HIT,0.2275015874017451,0
hard,9,2,5,HIT,0.22557185410680514,0
hard,9,2,6,HIT,0.22771933954752066,0
hard,9,3,-6,HIT,0.030486370715404585,0
hard,9,3,-5,HIT,0.00867885775743255,0
hard,9,3,-4,HIT,0.05056521160509658,0
hard,9,3,-3,HIT,0.08487808383370737,0
hard,9,3,-2,HIT,0.01575742756298486,0
hard,9,3,-1,HIT,0.08040700993561482,0
hard,9,3,0,HIT,0.020485203330207986,0
hard,9,3,1,HIT,0.10140719270768728,0
hard,9,3,2,HIT,0.13724936993089776,0
hard,9,3,3,HIT,0.13932931243744612,0
hard,9,3,4,HIT,0.17499414712637698,0
hard,9,3,5,HIT,0.2261694479564017,0
hard,9,3,6,HIT,0.19312849202733073,0
